instance,cell_type,x_um,y_um
VIA_via2_3_2000_480_1_6_320_320_294,VIA_via2_3_2000_480_1_6_320_320,26.44,144.16
VIA_via2_3_2000_480_1_6_320_320_295,VIA_via2_3_2000_480_1_6_320_320,56.44,144.16
VIA_via2_3_2000_480_1_6_320_320_296,VIA_via2_3_2000_480_1_6_320_320,86.44,144.16
VIA_via2_3_2000_480_1_6_320_320_297,VIA_via2_3_2000_480_1_6_320_320,116.44,144.16
VIA_via2_3_2000_480_1_6_320_320_298,VIA_via2_3_2000_480_1_6_320_320,146.44,144.16
VIA_via2_3_2000_480_1_6_320_320_299,VIA_via2_3_2000_480_1_6_320_320,176.44,144.16
VIA_via2_3_2000_480_1_6_320_320_300,VIA_via2_3_2000_480_1_6_320_320,30.14,146.88
VIA_via2_3_2000_480_1_6_320_320_301,VIA_via2_3_2000_480_1_6_320_320,60.14,146.88
VIA_via2_3_2000_480_1_6_320_320_302,VIA_via2_3_2000_480_1_6_320_320,90.14,146.88
VIA_via2_3_2000_480_1_6_320_320_303,VIA_via2_3_2000_480_1_6_320_320,120.14,146.88
VIA_via2_3_2000_480_1_6_320_320_304,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,146.88
VIA_via2_3_2000_480_1_6_320_320_305,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,146.88
VIA_via2_3_2000_480_1_6_320_320_306,VIA_via2_3_2000_480_1_6_320_320,26.44,149.6
VIA_via2_3_2000_480_1_6_320_320_307,VIA_via2_3_2000_480_1_6_320_320,56.44,149.6
VIA_via2_3_2000_480_1_6_320_320_308,VIA_via2_3_2000_480_1_6_320_320,86.44,149.6
VIA_via2_3_2000_480_1_6_320_320_309,VIA_via2_3_2000_480_1_6_320_320,116.44,149.6
VIA_via2_3_2000_480_1_6_320_320_310,VIA_via2_3_2000_480_1_6_320_320,146.44,149.6
VIA_via2_3_2000_480_1_6_320_320_311,VIA_via2_3_2000_480_1_6_320_320,176.44,149.6
VIA_via2_3_2000_480_1_6_320_320_312,VIA_via2_3_2000_480_1_6_320_320,30.14,152.32
VIA_via2_3_2000_480_1_6_320_320_313,VIA_via2_3_2000_480_1_6_320_320,60.14,152.32
VIA_via2_3_2000_480_1_6_320_320_314,VIA_via2_3_2000_480_1_6_320_320,90.14,152.32
VIA_via2_3_2000_480_1_6_320_320_315,VIA_via2_3_2000_480_1_6_320_320,120.14,152.32
VIA_via2_3_2000_480_1_6_320_320_316,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,152.32
VIA_via2_3_2000_480_1_6_320_320_317,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,152.32
VIA_via2_3_2000_480_1_6_320_320_318,VIA_via2_3_2000_480_1_6_320_320,26.44,155.04
VIA_via2_3_2000_480_1_6_320_320_319,VIA_via2_3_2000_480_1_6_320_320,56.44,155.04
VIA_via2_3_2000_480_1_6_320_320_320,VIA_via2_3_2000_480_1_6_320_320,86.44,155.04
VIA_via2_3_2000_480_1_6_320_320_321,VIA_via2_3_2000_480_1_6_320_320,116.44,155.04
VIA_via2_3_2000_480_1_6_320_320_322,VIA_via2_3_2000_480_1_6_320_320,146.44,155.04
VIA_via2_3_2000_480_1_6_320_320_323,VIA_via2_3_2000_480_1_6_320_320,176.44,155.04
VIA_via2_3_2000_480_1_6_320_320_324,VIA_via2_3_2000_480_1_6_320_320,30.14,157.76
VIA_via2_3_2000_480_1_6_320_320_325,VIA_via2_3_2000_480_1_6_320_320,60.14,157.76
VIA_via2_3_2000_480_1_6_320_320_326,VIA_via2_3_2000_480_1_6_320_320,90.14,157.76
VIA_via2_3_2000_480_1_6_320_320_327,VIA_via2_3_2000_480_1_6_320_320,120.14,157.76
VIA_via2_3_2000_480_1_6_320_320_328,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,157.76
VIA_via2_3_2000_480_1_6_320_320_329,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,157.76
VIA_via2_3_2000_480_1_6_320_320_330,VIA_via2_3_2000_480_1_6_320_320,26.44,160.48
VIA_via2_3_2000_480_1_6_320_320_331,VIA_via2_3_2000_480_1_6_320_320,56.44,160.48
VIA_via2_3_2000_480_1_6_320_320_332,VIA_via2_3_2000_480_1_6_320_320,86.44,160.48
VIA_via2_3_2000_480_1_6_320_320_333,VIA_via2_3_2000_480_1_6_320_320,116.44,160.48
VIA_via2_3_2000_480_1_6_320_320_334,VIA_via2_3_2000_480_1_6_320_320,146.44,160.48
VIA_via2_3_2000_480_1_6_320_320_335,VIA_via2_3_2000_480_1_6_320_320,176.44,160.48
VIA_via2_3_2000_480_1_6_320_320_336,VIA_via2_3_2000_480_1_6_320_320,30.14,163.20000000000002
VIA_via2_3_2000_480_1_6_320_320_337,VIA_via2_3_2000_480_1_6_320_320,60.14,163.20000000000002
VIA_via2_3_2000_480_1_6_320_320_338,VIA_via2_3_2000_480_1_6_320_320,90.14,163.20000000000002
VIA_via2_3_2000_480_1_6_320_320_339,VIA_via2_3_2000_480_1_6_320_320,120.14,163.20000000000002
VIA_via2_3_2000_480_1_6_320_320_340,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,163.20000000000002
VIA_via2_3_2000_480_1_6_320_320_341,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,163.20000000000002
VIA_via2_3_2000_480_1_6_320_320_342,VIA_via2_3_2000_480_1_6_320_320,26.44,165.92000000000002
VIA_via2_3_2000_480_1_6_320_320_343,VIA_via2_3_2000_480_1_6_320_320,56.44,165.92000000000002
VIA_via2_3_2000_480_1_6_320_320_344,VIA_via2_3_2000_480_1_6_320_320,86.44,165.92000000000002
VIA_via2_3_2000_480_1_6_320_320_345,VIA_via2_3_2000_480_1_6_320_320,116.44,165.92000000000002
VIA_via2_3_2000_480_1_6_320_320_346,VIA_via2_3_2000_480_1_6_320_320,146.44,165.92000000000002
VIA_via2_3_2000_480_1_6_320_320_347,VIA_via2_3_2000_480_1_6_320_320,176.44,165.92000000000002
VIA_via2_3_2000_480_1_6_320_320_348,VIA_via2_3_2000_480_1_6_320_320,30.14,168.64000000000001
VIA_via2_3_2000_480_1_6_320_320_349,VIA_via2_3_2000_480_1_6_320_320,60.14,168.64000000000001
VIA_via2_3_2000_480_1_6_320_320_350,VIA_via2_3_2000_480_1_6_320_320,90.14,168.64000000000001
VIA_via2_3_2000_480_1_6_320_320_351,VIA_via2_3_2000_480_1_6_320_320,120.14,168.64000000000001
VIA_via2_3_2000_480_1_6_320_320_352,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,168.64000000000001
VIA_via2_3_2000_480_1_6_320_320_353,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,168.64000000000001
VIA_via2_3_2000_480_1_6_320_320_354,VIA_via2_3_2000_480_1_6_320_320,26.44,171.36
VIA_via2_3_2000_480_1_6_320_320_355,VIA_via2_3_2000_480_1_6_320_320,56.44,171.36
VIA_via2_3_2000_480_1_6_320_320_356,VIA_via2_3_2000_480_1_6_320_320,86.44,171.36
VIA_via2_3_2000_480_1_6_320_320_357,VIA_via2_3_2000_480_1_6_320_320,116.44,171.36
VIA_via2_3_2000_480_1_6_320_320_358,VIA_via2_3_2000_480_1_6_320_320,146.44,171.36
VIA_via2_3_2000_480_1_6_320_320_359,VIA_via2_3_2000_480_1_6_320_320,176.44,171.36
VIA_via2_3_2000_480_1_6_320_320_360,VIA_via2_3_2000_480_1_6_320_320,30.14,174.08
VIA_via2_3_2000_480_1_6_320_320_361,VIA_via2_3_2000_480_1_6_320_320,60.14,174.08
VIA_via2_3_2000_480_1_6_320_320_362,VIA_via2_3_2000_480_1_6_320_320,90.14,174.08
VIA_via2_3_2000_480_1_6_320_320_363,VIA_via2_3_2000_480_1_6_320_320,120.14,174.08
VIA_via2_3_2000_480_1_6_320_320_364,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,174.08
VIA_via2_3_2000_480_1_6_320_320_365,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,174.08
VIA_via2_3_2000_480_1_6_320_320_366,VIA_via2_3_2000_480_1_6_320_320,26.44,176.8
VIA_via2_3_2000_480_1_6_320_320_367,VIA_via2_3_2000_480_1_6_320_320,56.44,176.8
VIA_via2_3_2000_480_1_6_320_320_368,VIA_via2_3_2000_480_1_6_320_320,86.44,176.8
VIA_via2_3_2000_480_1_6_320_320_369,VIA_via2_3_2000_480_1_6_320_320,116.44,176.8
VIA_via2_3_2000_480_1_6_320_320_370,VIA_via2_3_2000_480_1_6_320_320,146.44,176.8
VIA_via2_3_2000_480_1_6_320_320_371,VIA_via2_3_2000_480_1_6_320_320,176.44,176.8
VIA_via2_3_2000_480_1_6_320_320_372,VIA_via2_3_2000_480_1_6_320_320,30.14,179.52
VIA_via2_3_2000_480_1_6_320_320_373,VIA_via2_3_2000_480_1_6_320_320,60.14,179.52
VIA_via2_3_2000_480_1_6_320_320_374,VIA_via2_3_2000_480_1_6_320_320,90.14,179.52
VIA_via2_3_2000_480_1_6_320_320_375,VIA_via2_3_2000_480_1_6_320_320,120.14,179.52
VIA_via2_3_2000_480_1_6_320_320_376,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,179.52
VIA_via2_3_2000_480_1_6_320_320_377,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,179.52
VIA_via2_3_2000_480_1_6_320_320_378,VIA_via2_3_2000_480_1_6_320_320,26.44,182.24
VIA_via2_3_2000_480_1_6_320_320_379,VIA_via2_3_2000_480_1_6_320_320,56.44,182.24
VIA_via2_3_2000_480_1_6_320_320_380,VIA_via2_3_2000_480_1_6_320_320,86.44,182.24
VIA_via2_3_2000_480_1_6_320_320_381,VIA_via2_3_2000_480_1_6_320_320,116.44,182.24
VIA_via2_3_2000_480_1_6_320_320_382,VIA_via2_3_2000_480_1_6_320_320,146.44,182.24
VIA_via2_3_2000_480_1_6_320_320_383,VIA_via2_3_2000_480_1_6_320_320,176.44,182.24
VIA_via2_3_2000_480_1_6_320_320_384,VIA_via2_3_2000_480_1_6_320_320,30.14,184.96
VIA_via2_3_2000_480_1_6_320_320_385,VIA_via2_3_2000_480_1_6_320_320,60.14,184.96
VIA_via2_3_2000_480_1_6_320_320_386,VIA_via2_3_2000_480_1_6_320_320,90.14,184.96
VIA_via2_3_2000_480_1_6_320_320_387,VIA_via2_3_2000_480_1_6_320_320,120.14,184.96
VIA_via2_3_2000_480_1_6_320_320_388,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,184.96
VIA_via2_3_2000_480_1_6_320_320_389,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,184.96
VIA_via2_3_2000_480_1_6_320_320_390,VIA_via2_3_2000_480_1_6_320_320,26.44,187.68
VIA_via2_3_2000_480_1_6_320_320_391,VIA_via2_3_2000_480_1_6_320_320,56.44,187.68
VIA_via2_3_2000_480_1_6_320_320_392,VIA_via2_3_2000_480_1_6_320_320,86.44,187.68
VIA_via2_3_2000_480_1_6_320_320_393,VIA_via2_3_2000_480_1_6_320_320,116.44,187.68
VIA_via2_3_2000_480_1_6_320_320_394,VIA_via2_3_2000_480_1_6_320_320,146.44,187.68
VIA_via2_3_2000_480_1_6_320_320_395,VIA_via2_3_2000_480_1_6_320_320,176.44,187.68
VIA_via2_3_2000_480_1_6_320_320_396,VIA_via2_3_2000_480_1_6_320_320,30.14,190.4
VIA_via2_3_2000_480_1_6_320_320_397,VIA_via2_3_2000_480_1_6_320_320,60.14,190.4
VIA_via2_3_2000_480_1_6_320_320_398,VIA_via2_3_2000_480_1_6_320_320,90.14,190.4
VIA_via2_3_2000_480_1_6_320_320_399,VIA_via2_3_2000_480_1_6_320_320,120.14,190.4
VIA_via2_3_2000_480_1_6_320_320_400,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,190.4
VIA_via2_3_2000_480_1_6_320_320_401,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,190.4
VIA_via2_3_2000_480_1_6_320_320_402,VIA_via2_3_2000_480_1_6_320_320,26.44,193.12
VIA_via2_3_2000_480_1_6_320_320_403,VIA_via2_3_2000_480_1_6_320_320,56.44,193.12
VIA_via2_3_2000_480_1_6_320_320_404,VIA_via2_3_2000_480_1_6_320_320,86.44,193.12
VIA_via2_3_2000_480_1_6_320_320_405,VIA_via2_3_2000_480_1_6_320_320,116.44,193.12
VIA_via2_3_2000_480_1_6_320_320_406,VIA_via2_3_2000_480_1_6_320_320,146.44,193.12
VIA_via2_3_2000_480_1_6_320_320_407,VIA_via2_3_2000_480_1_6_320_320,176.44,193.12
VIA_via2_3_2000_480_1_6_320_320_408,VIA_via2_3_2000_480_1_6_320_320,30.14,195.84
VIA_via2_3_2000_480_1_6_320_320_409,VIA_via2_3_2000_480_1_6_320_320,60.14,195.84
VIA_via2_3_2000_480_1_6_320_320_410,VIA_via2_3_2000_480_1_6_320_320,90.14,195.84
VIA_via2_3_2000_480_1_6_320_320_411,VIA_via2_3_2000_480_1_6_320_320,120.14,195.84
VIA_via2_3_2000_480_1_6_320_320_412,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,195.84
VIA_via2_3_2000_480_1_6_320_320_413,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,195.84
VIA_via2_3_2000_480_1_6_320_320_414,VIA_via2_3_2000_480_1_6_320_320,26.44,198.56
VIA_via2_3_2000_480_1_6_320_320_415,VIA_via2_3_2000_480_1_6_320_320,56.44,198.56
VIA_via2_3_2000_480_1_6_320_320_416,VIA_via2_3_2000_480_1_6_320_320,86.44,198.56
VIA_via2_3_2000_480_1_6_320_320_417,VIA_via2_3_2000_480_1_6_320_320,116.44,198.56
VIA_via2_3_2000_480_1_6_320_320_418,VIA_via2_3_2000_480_1_6_320_320,146.44,198.56
VIA_via2_3_2000_480_1_6_320_320_419,VIA_via2_3_2000_480_1_6_320_320,176.44,198.56
VIA_via2_3_2000_480_1_6_320_320_420,VIA_via2_3_2000_480_1_6_320_320,30.14,201.28
VIA_via2_3_2000_480_1_6_320_320_421,VIA_via2_3_2000_480_1_6_320_320,60.14,201.28
VIA_via2_3_2000_480_1_6_320_320_422,VIA_via2_3_2000_480_1_6_320_320,90.14,201.28
VIA_via2_3_2000_480_1_6_320_320_423,VIA_via2_3_2000_480_1_6_320_320,120.14,201.28
VIA_via2_3_2000_480_1_6_320_320_424,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,201.28
VIA_via2_3_2000_480_1_6_320_320_425,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,201.28
VIA_via2_3_2000_480_1_6_320_320_426,VIA_via2_3_2000_480_1_6_320_320,26.44,204.0
VIA_via2_3_2000_480_1_6_320_320_427,VIA_via2_3_2000_480_1_6_320_320,56.44,204.0
VIA_via2_3_2000_480_1_6_320_320_428,VIA_via2_3_2000_480_1_6_320_320,86.44,204.0
VIA_via2_3_2000_480_1_6_320_320_429,VIA_via2_3_2000_480_1_6_320_320,116.44,204.0
VIA_via2_3_2000_480_1_6_320_320_430,VIA_via2_3_2000_480_1_6_320_320,146.44,204.0
VIA_via2_3_2000_480_1_6_320_320_431,VIA_via2_3_2000_480_1_6_320_320,176.44,204.0
VIA_via2_3_2000_480_1_6_320_320_432,VIA_via2_3_2000_480_1_6_320_320,30.14,206.72
VIA_via2_3_2000_480_1_6_320_320_433,VIA_via2_3_2000_480_1_6_320_320,60.14,206.72
VIA_via2_3_2000_480_1_6_320_320_434,VIA_via2_3_2000_480_1_6_320_320,90.14,206.72
VIA_via2_3_2000_480_1_6_320_320_435,VIA_via2_3_2000_480_1_6_320_320,120.14,206.72
VIA_via2_3_2000_480_1_6_320_320_436,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,206.72
VIA_via2_3_2000_480_1_6_320_320_437,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,206.72
VIA_via2_3_2000_480_1_6_320_320_438,VIA_via2_3_2000_480_1_6_320_320,26.44,209.44
VIA_via2_3_2000_480_1_6_320_320_439,VIA_via2_3_2000_480_1_6_320_320,56.44,209.44
VIA_via2_3_2000_480_1_6_320_320_440,VIA_via2_3_2000_480_1_6_320_320,86.44,209.44
VIA_via2_3_2000_480_1_6_320_320_441,VIA_via2_3_2000_480_1_6_320_320,116.44,209.44
VIA_via2_3_2000_480_1_6_320_320_442,VIA_via2_3_2000_480_1_6_320_320,146.44,209.44
VIA_via2_3_2000_480_1_6_320_320_443,VIA_via2_3_2000_480_1_6_320_320,176.44,209.44
VIA_via2_3_2000_480_1_6_320_320_444,VIA_via2_3_2000_480_1_6_320_320,30.14,212.16
VIA_via2_3_2000_480_1_6_320_320_445,VIA_via2_3_2000_480_1_6_320_320,60.14,212.16
VIA_via2_3_2000_480_1_6_320_320_446,VIA_via2_3_2000_480_1_6_320_320,90.14,212.16
VIA_via2_3_2000_480_1_6_320_320_447,VIA_via2_3_2000_480_1_6_320_320,120.14,212.16
VIA_via2_3_2000_480_1_6_320_320_448,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,212.16
VIA_via2_3_2000_480_1_6_320_320_449,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,212.16
VIA_via2_3_2000_480_1_6_320_320_450,VIA_via2_3_2000_480_1_6_320_320,26.44,214.88
VIA_via2_3_2000_480_1_6_320_320_451,VIA_via2_3_2000_480_1_6_320_320,56.44,214.88
VIA_via2_3_2000_480_1_6_320_320_452,VIA_via2_3_2000_480_1_6_320_320,86.44,214.88
VIA_via2_3_2000_480_1_6_320_320_453,VIA_via2_3_2000_480_1_6_320_320,116.44,214.88
VIA_via2_3_2000_480_1_6_320_320_454,VIA_via2_3_2000_480_1_6_320_320,146.44,214.88
VIA_via2_3_2000_480_1_6_320_320_455,VIA_via2_3_2000_480_1_6_320_320,176.44,214.88
VIA_via2_3_2000_480_1_6_320_320_456,VIA_via2_3_2000_480_1_6_320_320,30.14,217.6
VIA_via2_3_2000_480_1_6_320_320_457,VIA_via2_3_2000_480_1_6_320_320,60.14,217.6
VIA_via2_3_2000_480_1_6_320_320_458,VIA_via2_3_2000_480_1_6_320_320,90.14,217.6
VIA_via2_3_2000_480_1_6_320_320_459,VIA_via2_3_2000_480_1_6_320_320,120.14,217.6
VIA_via2_3_2000_480_1_6_320_320_460,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,217.6
VIA_via2_3_2000_480_1_6_320_320_461,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,217.6
VIA_via2_3_2000_480_1_6_320_320_462,VIA_via2_3_2000_480_1_6_320_320,26.44,220.32
VIA_via2_3_2000_480_1_6_320_320_463,VIA_via2_3_2000_480_1_6_320_320,56.44,220.32
VIA_via2_3_2000_480_1_6_320_320_464,VIA_via2_3_2000_480_1_6_320_320,86.44,220.32
VIA_via2_3_2000_480_1_6_320_320_465,VIA_via2_3_2000_480_1_6_320_320,116.44,220.32
VIA_via2_3_2000_480_1_6_320_320_466,VIA_via2_3_2000_480_1_6_320_320,146.44,220.32
VIA_via2_3_2000_480_1_6_320_320_467,VIA_via2_3_2000_480_1_6_320_320,176.44,220.32
VIA_via2_3_2000_480_1_6_320_320_468,VIA_via2_3_2000_480_1_6_320_320,30.14,223.04
VIA_via2_3_2000_480_1_6_320_320_469,VIA_via2_3_2000_480_1_6_320_320,60.14,223.04
VIA_via2_3_2000_480_1_6_320_320_470,VIA_via2_3_2000_480_1_6_320_320,90.14,223.04
VIA_via2_3_2000_480_1_6_320_320_471,VIA_via2_3_2000_480_1_6_320_320,120.14,223.04
VIA_via2_3_2000_480_1_6_320_320_472,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,223.04
VIA_via2_3_2000_480_1_6_320_320_473,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,223.04
VIA_via2_3_2000_480_1_6_320_320_474,VIA_via2_3_2000_480_1_6_320_320,26.44,225.76
VIA_via2_3_2000_480_1_6_320_320_475,VIA_via2_3_2000_480_1_6_320_320,56.44,225.76
VIA_via2_3_2000_480_1_6_320_320_476,VIA_via2_3_2000_480_1_6_320_320,86.44,225.76
VIA_via2_3_2000_480_1_6_320_320_477,VIA_via2_3_2000_480_1_6_320_320,116.44,225.76
VIA_via2_3_2000_480_1_6_320_320_478,VIA_via2_3_2000_480_1_6_320_320,146.44,225.76
VIA_via2_3_2000_480_1_6_320_320_479,VIA_via2_3_2000_480_1_6_320_320,176.44,225.76
VIA_via2_3_2000_480_1_6_320_320_480,VIA_via2_3_2000_480_1_6_320_320,30.14,228.48000000000002
VIA_via2_3_2000_480_1_6_320_320_481,VIA_via2_3_2000_480_1_6_320_320,60.14,228.48000000000002
VIA_via2_3_2000_480_1_6_320_320_482,VIA_via2_3_2000_480_1_6_320_320,90.14,228.48000000000002
VIA_via2_3_2000_480_1_6_320_320_483,VIA_via2_3_2000_480_1_6_320_320,120.14,228.48000000000002
VIA_via2_3_2000_480_1_6_320_320_484,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,228.48000000000002
VIA_via2_3_2000_480_1_6_320_320_485,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,228.48000000000002
VIA_via2_3_2000_480_1_6_320_320_486,VIA_via2_3_2000_480_1_6_320_320,26.44,231.20000000000002
VIA_via2_3_2000_480_1_6_320_320_487,VIA_via2_3_2000_480_1_6_320_320,56.44,231.20000000000002
VIA_via2_3_2000_480_1_6_320_320_488,VIA_via2_3_2000_480_1_6_320_320,86.44,231.20000000000002
VIA_via2_3_2000_480_1_6_320_320_489,VIA_via2_3_2000_480_1_6_320_320,116.44,231.20000000000002
VIA_via2_3_2000_480_1_6_320_320_490,VIA_via2_3_2000_480_1_6_320_320,146.44,231.20000000000002
VIA_via2_3_2000_480_1_6_320_320_491,VIA_via2_3_2000_480_1_6_320_320,176.44,231.20000000000002
VIA_via2_3_2000_480_1_6_320_320_492,VIA_via2_3_2000_480_1_6_320_320,30.14,233.92000000000002
VIA_via2_3_2000_480_1_6_320_320_493,VIA_via2_3_2000_480_1_6_320_320,60.14,233.92000000000002
VIA_via2_3_2000_480_1_6_320_320_494,VIA_via2_3_2000_480_1_6_320_320,90.14,233.92000000000002
VIA_via2_3_2000_480_1_6_320_320_495,VIA_via2_3_2000_480_1_6_320_320,120.14,233.92000000000002
VIA_via2_3_2000_480_1_6_320_320_496,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,233.92000000000002
VIA_via2_3_2000_480_1_6_320_320_497,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,233.92000000000002
VIA_via2_3_2000_480_1_6_320_320_498,VIA_via2_3_2000_480_1_6_320_320,26.44,236.64000000000001
VIA_via2_3_2000_480_1_6_320_320_499,VIA_via2_3_2000_480_1_6_320_320,56.44,236.64000000000001
VIA_via2_3_2000_480_1_6_320_320_500,VIA_via2_3_2000_480_1_6_320_320,86.44,236.64000000000001
VIA_via2_3_2000_480_1_6_320_320_501,VIA_via2_3_2000_480_1_6_320_320,116.44,236.64000000000001
VIA_via2_3_2000_480_1_6_320_320_502,VIA_via2_3_2000_480_1_6_320_320,146.44,236.64000000000001
VIA_via2_3_2000_480_1_6_320_320_503,VIA_via2_3_2000_480_1_6_320_320,176.44,236.64000000000001
VIA_via2_3_2000_480_1_6_320_320_504,VIA_via2_3_2000_480_1_6_320_320,30.14,239.36
VIA_via2_3_2000_480_1_6_320_320_505,VIA_via2_3_2000_480_1_6_320_320,60.14,239.36
VIA_via2_3_2000_480_1_6_320_320_506,VIA_via2_3_2000_480_1_6_320_320,90.14,239.36
VIA_via2_3_2000_480_1_6_320_320_507,VIA_via2_3_2000_480_1_6_320_320,120.14,239.36
VIA_via2_3_2000_480_1_6_320_320_508,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,239.36
VIA_via2_3_2000_480_1_6_320_320_509,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,239.36
VIA_via2_3_2000_480_1_6_320_320_510,VIA_via2_3_2000_480_1_6_320_320,26.44,242.08
VIA_via2_3_2000_480_1_6_320_320_511,VIA_via2_3_2000_480_1_6_320_320,56.44,242.08
VIA_via2_3_2000_480_1_6_320_320_512,VIA_via2_3_2000_480_1_6_320_320,86.44,242.08
VIA_via2_3_2000_480_1_6_320_320_513,VIA_via2_3_2000_480_1_6_320_320,116.44,242.08
VIA_via2_3_2000_480_1_6_320_320_514,VIA_via2_3_2000_480_1_6_320_320,146.44,242.08
VIA_via2_3_2000_480_1_6_320_320_515,VIA_via2_3_2000_480_1_6_320_320,176.44,242.08
VIA_via2_3_2000_480_1_6_320_320_516,VIA_via2_3_2000_480_1_6_320_320,30.14,244.8
VIA_via2_3_2000_480_1_6_320_320_517,VIA_via2_3_2000_480_1_6_320_320,60.14,244.8
VIA_via2_3_2000_480_1_6_320_320_518,VIA_via2_3_2000_480_1_6_320_320,90.14,244.8
VIA_via2_3_2000_480_1_6_320_320_519,VIA_via2_3_2000_480_1_6_320_320,120.14,244.8
VIA_via2_3_2000_480_1_6_320_320_520,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,244.8
VIA_via2_3_2000_480_1_6_320_320_521,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,244.8
VIA_via2_3_2000_480_1_6_320_320_522,VIA_via2_3_2000_480_1_6_320_320,26.44,247.52
VIA_via2_3_2000_480_1_6_320_320_523,VIA_via2_3_2000_480_1_6_320_320,56.44,247.52
VIA_via2_3_2000_480_1_6_320_320_524,VIA_via2_3_2000_480_1_6_320_320,86.44,247.52
VIA_via2_3_2000_480_1_6_320_320_525,VIA_via2_3_2000_480_1_6_320_320,116.44,247.52
VIA_via2_3_2000_480_1_6_320_320_526,VIA_via2_3_2000_480_1_6_320_320,146.44,247.52
VIA_via2_3_2000_480_1_6_320_320_527,VIA_via2_3_2000_480_1_6_320_320,176.44,247.52
VIA_via2_3_2000_480_1_6_320_320_528,VIA_via2_3_2000_480_1_6_320_320,30.14,250.24
VIA_via2_3_2000_480_1_6_320_320_529,VIA_via2_3_2000_480_1_6_320_320,60.14,250.24
VIA_via2_3_2000_480_1_6_320_320_530,VIA_via2_3_2000_480_1_6_320_320,90.14,250.24
VIA_via2_3_2000_480_1_6_320_320_531,VIA_via2_3_2000_480_1_6_320_320,120.14,250.24
VIA_via2_3_2000_480_1_6_320_320_532,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,250.24
VIA_via2_3_2000_480_1_6_320_320_533,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,250.24
VIA_via2_3_2000_480_1_6_320_320_534,VIA_via2_3_2000_480_1_6_320_320,26.44,252.96
VIA_via2_3_2000_480_1_6_320_320_535,VIA_via2_3_2000_480_1_6_320_320,56.44,252.96
VIA_via2_3_2000_480_1_6_320_320_536,VIA_via2_3_2000_480_1_6_320_320,86.44,252.96
VIA_via2_3_2000_480_1_6_320_320_537,VIA_via2_3_2000_480_1_6_320_320,116.44,252.96
VIA_via2_3_2000_480_1_6_320_320_538,VIA_via2_3_2000_480_1_6_320_320,146.44,252.96
VIA_via2_3_2000_480_1_6_320_320_539,VIA_via2_3_2000_480_1_6_320_320,176.44,252.96
VIA_via2_3_2000_480_1_6_320_320_540,VIA_via2_3_2000_480_1_6_320_320,30.14,255.68
VIA_via2_3_2000_480_1_6_320_320_541,VIA_via2_3_2000_480_1_6_320_320,60.14,255.68
VIA_via2_3_2000_480_1_6_320_320_542,VIA_via2_3_2000_480_1_6_320_320,90.14,255.68
VIA_via2_3_2000_480_1_6_320_320_543,VIA_via2_3_2000_480_1_6_320_320,120.14,255.68
VIA_via2_3_2000_480_1_6_320_320_544,VIA_via2_3_2000_480_1_6_320_320,150.14000000000001,255.68
VIA_via2_3_2000_480_1_6_320_320_545,VIA_via2_3_2000_480_1_6_320_320,180.14000000000001,255.68
